loss,prediction,target,cell_line_id,cancer_type,drug_id
2.3450248,1.0668916,2.598239,ACH-000219,SKCM,44137675
0.85875165,0.7918515,-0.134837,ACH-000971,COAD-READ,6445562
0.2447403,2.7699404,2.275228,ACH-000004,LAML,5717801
0.35406107,2.0659673,1.470937,ACH-000838,MM,57339144
0.47811216,2.0178413,2.709298,ACH-000788,SKCM,10200390
0.14084262,1.500737,1.876027,ACH-000169,SARC,159324
3.6370184,1.4360728,-0.471024,ACH-000176,LUSC,24756910
0.4477322,1.8411071,2.510235,ACH-000198,LAML,9952773
0.10406884,5.674046,5.351449,ACH-000463,,9910224
0.57376534,3.001291,3.758764,ACH-000465,SKCM,16722836
1.1152074,3.174945,4.230979,ACH-000408,ESCA,11634725
7.7013717,2.8629296,0.087795,ACH-000146,LAML,176167
0.9342809,3.146807,4.113389,ACH-000802,BLCA,46224516
1.1039954,1.886059,2.936771,ACH-000934,BRCA,10127622
3.153663,3.1701555,4.946011,ACH-000429,KIRC,46191454
0.00052385806,2.463145,2.486033,ACH-000465,SKCM,53302361
3.8688934,1.9838552,0.016905,ACH-000567,DLBC,10302451
0.42610967,3.2314727,2.578702,ACH-000334,DLBC,11433190
0.0014503933,4.204182,4.242266,ACH-000628,LUAD,9938202
5.62872,2.6862688,5.058761,ACH-000986,COAD-READ,44224160
3.4876633,-3.8173025,-5.684831,ACH-000738,GBM,11178236
1.067192,-2.314675,-3.347725,ACH-000505,SARC,10096043
0.004257303,4.866475,4.801227,ACH-000447,LUAD,78243717
1.5089543,4.6014,3.373005,ACH-000968,SKCM,9874913
1.6178555,3.6290896,4.901039,ACH-000755,BRCA,46844147
0.08440004,1.762114,2.052631,ACH-000896,BLCA,10384072
2.5391545,2.2893856,3.882858,ACH-000818,BRCA,11152667
0.6647553,6.490002,5.674677,ACH-000573,BRCA,5394
0.27087998,1.2227297,1.743191,ACH-000716,THCA,10127622
0.29537302,2.7706883,2.227206,ACH-000871,SCLC,10341154
1.8195115,4.1137047,2.764812,ACH-000789,,24180719
0.087480836,4.3224063,4.618178,ACH-000400,COAD-READ,9967941
0.6080046,3.4109817,4.190728,ACH-000124,DLBC,2375
5.1950064,1.4582903,3.737546,ACH-000295,LCML,11640390
1.6152856,-0.7362291,-2.007168,ACH-000380,MM,46907787
4.0466814,-3.9735086,-5.985145,ACH-000403,COAD-READ,11178236
0.00029225837,5.0768785,5.093974,ACH-000174,THCA,11617559
3.8953743,3.4203117,5.393982,ACH-000546,HNSC,4263900
0.97272044,1.7850559,0.79879,ACH-000987,SKCM,9911830
0.2627961,2.5932515,3.105888,ACH-000914,DLBC,10302451
0.8933277,4.687662,3.742502,ACH-000322,SKCM,10459196
0.34184662,2.2532766,2.837953,ACH-000137,GBM,6852167
0.12988977,1.3763572,1.015955,ACH-000667,LUAD,637858
0.50353074,3.971622,4.681221,ACH-000298,SCLC,51371303
1.0790129,-6.5905857,-7.629341,ACH-000838,MM,387447
0.46146882,-1.16078,-0.481465,ACH-000061,ALL,126565
1.8449037,1.0219216,2.380194,ACH-000157,DLBC,11844351
0.5049929,-3.0521655,-3.762794,ACH-000380,MM,11364421
0.037207767,2.1036792,1.910786,ACH-001106,ALL,4263900
0.23921132,1.1592276,1.64832,ACH-000048,OV,637858
7.7461944,-1.1952634,-3.978462,ACH-000062,LUAD,6914657
0.03198167,2.380468,2.559302,ACH-000616,STAD,56962337
0.015869314,2.6828005,2.556827,ACH-000009,COAD-READ,11667893
8.585355,1.6779213,4.607999,ACH-000869,LUAD,6918848
0.19824526,4.0863533,3.641106,ACH-000674,STAD,9967941
0.14860581,5.8110733,5.425579,ACH-000155,PAAD,11373846
0.0013144339,3.762053,3.725798,ACH-000301,LCML,49806720
0.068324596,3.6322846,3.370895,ACH-000438,,5329102
0.0020682365,5.774654,5.729176,ACH-000350,COAD-READ,78243717
0.070052676,2.1410453,2.40572,ACH-000376,GBM,84691
0.23066261,3.7360904,4.216364,ACH-000009,COAD-READ,10074640
0.042117883,4.4525914,4.247365,ACH-000930,BRCA,444795
3.1791852,3.8218563,5.604883,ACH-000999,COAD-READ,9868037
1.6032608,2.9028065,4.169006,ACH-000394,SCLC,9863776
3.8552995,5.1920047,3.228513,ACH-000555,KIRC,176158
1.4643823,-1.3611536,-0.151037,ACH-000607,SARC,126565
0.1820533,1.364701,0.938024,ACH-000730,SKCM,17755052
0.08973881,5.6055675,5.905132,ACH-000535,PAAD,5113032
0.27948347,2.302995,2.831657,ACH-000843,LUSC,57339144
1.8111062,4.9274645,3.581691,ACH-000303,STAD,3385
0.30636245,4.176855,3.623355,ACH-000536,BRCA,9938202
2.573078,2.9478056,1.343724,ACH-000309,LUAD,10113978
1.5997958,3.2534835,4.518314,ACH-000061,ALL,9967941
1.5557119,2.8387663,4.086048,ACH-000001,OV,24756910
0.11462133,2.4745762,2.813134,ACH-000694,ESCA,24889392
0.017631244,-2.7189248,-2.586142,ACH-000611,DLBC,6918638
0.00021138955,5.13765,5.123111,ACH-000381,COAD-READ,11617559
0.035860695,-6.184885,-6.374254,ACH-000792,KIRC,448013
0.05717792,3.7601202,3.521001,ACH-000060,PAAD,9931953
0.3431705,2.4911184,3.076926,ACH-000956,PRAD,10109823
1.6206015,-1.2451785,0.02785,ACH-000196,BRCA,11647372
0.06543596,4.6173387,4.873143,ACH-000869,LUAD,54676905
0.50462157,5.564214,4.853847,ACH-000082,SARC,9810884
0.11114905,-4.9379654,-4.604575,ACH-000105,ALL,9826308
5.593596,-2.8733194,-0.508241,ACH-000081,LAML,11977753
0.11102572,4.5199914,4.186786,ACH-000254,HNSC,25195352
1.970363e-05,3.520643,3.516204,ACH-000394,SCLC,46224516
0.11095249,2.6310108,2.964106,ACH-000386,LAML,42640
0.1017753,3.8618715,4.180894,ACH-000078,NB,23725625
0.036631152,3.4075644,3.598957,ACH-000784,ESCA,644241
0.23910965,4.283714,4.772702,ACH-000573,BRCA,2733526
0.22378995,5.2848315,5.757896,ACH-000343,LUAD,11617559
0.061911307,5.4357133,5.684533,ACH-000186,UNABLE TO CLASSIFY,9952773
0.0034063465,4.3306723,4.389036,ACH-000159,KIRC,9858940
16.762506,2.3015242,6.395728,ACH-001306,THCA,6918638
0.18849386,4.986957,5.421116,ACH-000107,PAAD,2375
0.0065918337,4.1741557,4.255346,ACH-000341,NB,24894414
1.4048204,5.602898,4.417647,ACH-000103,OV,10451420
0.1231895,1.4461787,1.095195,ACH-000609,GBM,11713159
0.37480083,1.8683503,2.48056,ACH-000930,BRCA,56962337
1.1787063,-6.2593865,-5.173704,ACH-000245,DLBC,11178236
0.065186754,3.1745641,3.429881,ACH-000660,DLBC,46883536
0.019942576,2.9668472,2.825629,ACH-000399,SCLC,46224516
0.17000514,4.6165843,5.028901,ACH-000371,DLBC,5459322
0.03718243,4.1131625,3.920335,ACH-000625,LIHC,54676905
3.1456006,1.4973149,3.270899,ACH-000651,COAD-READ,53340664
0.0017006629,0.004222095,-0.037017,ACH-000353,ESCA,462382
0.13378899,4.649734,5.015506,ACH-000694,ESCA,9874913
0.024138132,-4.8694606,-5.024825,ACH-000375,SARC,5311497
0.21676575,-0.29110008,0.174481,ACH-000006,LAML,6253
0.0012166839,1.483824,1.448943,ACH-000098,LGG,44632017
0.0027332928,5.288121,5.340402,ACH-000496,LUAD,5113032
1.8587536,-3.096288,-4.459649,ACH-000380,MM,9826308
3.1448078,2.8911326,1.117772,ACH-000475,LIHC,44819241
0.056697197,4.1380897,3.899978,ACH-000094,PAAD,9868037
0.043024488,3.1975574,2.990134,ACH-000719,OV,2726824
6.7599216,1.6287279,-0.971257,ACH-000603,UNABLE TO CLASSIFY,44224160
0.18623893,2.604502,2.172948,ACH-000804,NB,84691
0.0028584434,4.0800843,4.02662,ACH-000114,PAAD,9813758
7.405526e-06,4.190142,4.187421,ACH-000595,GBM,176167
0.0030490519,4.3483524,4.293134,ACH-000654,DLBC,78243717
5.6404395,1.6989179,4.073879,ACH-000335,MESO,53302361
1.2336193,3.221783,4.332467,ACH-000924,UNABLE TO CLASSIFY,6450551
0.026448078,-3.0838084,-3.246437,ACH-000222,PAAD,9826528
0.15079147,2.2468743,2.635193,ACH-000560,STAD,11667893
4.4476154e-05,4.256424,4.263093,ACH-000639,SCLC,11624601
0.8214805,2.2871175,3.193473,ACH-000401,SKCM,208908
0.016005117,2.9494426,3.075954,ACH-000896,BLCA,10184653
1.8530838,3.0703056,4.431586,ACH-000955,COAD-READ,46224516
0.18750724,2.750738,3.183759,ACH-000585,LUSC,10074640
1.9251888,1.8709033,3.258415,ACH-000674,STAD,10384072
3.1379762,-0.79708165,-2.568515,ACH-000260,NB,6450816
4.3058724,0.5511017,-1.523958,ACH-000400,COAD-READ,24785538
0.99031895,-4.723184,-5.718332,ACH-000231,LGG,36314
0.01600999,-0.6172014,-0.743732,ACH-000730,SKCM,10127622
0.4457479,3.1973364,2.529693,ACH-000004,LAML,11626927
0.35239822,2.2917454,1.698114,ACH-000770,LAML,24889392
4.1085077e-05,1.7936683,1.800078,ACH-000437,GBM,6918848
0.025331646,2.7083337,2.867493,ACH-000091,OV,9956119
0.13203563,-0.1372751,0.226092,ACH-000914,DLBC,42642645
1.2257512,3.9300644,5.037201,ACH-000383,ESCA,11433190
0.0071519925,-2.9173236,-3.001893,ACH-000636,ALL,6918848
1.6148405,1.8203387,0.549575,ACH-000060,PAAD,44182295
4.1630716,3.5346663,5.575027,ACH-000720,BLCA,25022668
0.00073203887,4.6984973,4.671441,ACH-000111,BRCA,66577006
0.039629236,3.511758,3.710829,ACH-000780,SCLC,11960529
0.00013577449,3.0458682,3.034216,ACH-000812,SKCM,44819241
8.239086e-06,-0.17820162,-0.181072,ACH-000956,PRAD,54685215
0.1407028,2.7267456,2.351642,ACH-000159,KIRC,11609586
0.20371798,1.9134653,1.462114,ACH-000567,DLBC,71271629
2.908041,-0.9806749,-2.685973,ACH-000475,LIHC,6505803
0.066863105,-3.730231,-3.471652,ACH-000719,OV,148124
0.15828517,-0.6488963,-1.046747,ACH-000915,SKCM,24756910
0.00017217964,1.3152343,1.328356,ACH-000463,,44182295
0.33733508,3.8203924,4.401198,ACH-000147,BRCA,44182295
0.97527355,-1.1095114,-0.121952,ACH-000852,LUAD,6918289
3.0495524,-1.7423258,0.003971,ACH-000633,STAD,6914657
0.36602676,4.3467994,4.951801,ACH-000566,BLCA,46883536
0.9749597,-0.96927446,0.018126,ACH-000802,BLCA,11152667
0.1336896,4.915279,4.549643,ACH-000308,OV,156422
0.75342155,0.7282646,-0.139734,ACH-000633,STAD,24756910
0.14766963,2.815954,2.431676,ACH-000248,BRCA,10113978
2.3083425,3.093967,1.574644,ACH-000168,LAML,9810884
0.15933815,4.17974,4.578912,ACH-000522,BLCA,78243717
1.1457787,1.3902895,2.4607,ACH-000702,,36462
0.90898275,3.063024,4.01643,ACH-000987,SKCM,53302361
0.13585164,2.2613075,2.629888,ACH-000457,KIRC,11647372
0.6480278,-1.4440057,-0.639004,ACH-000107,PAAD,11404337
0.04055468,3.585995,3.384613,ACH-000096,SARC,9868037
1.6563314,4.9451795,6.232165,ACH-000680,COAD-READ,42640
0.116652206,-0.66512686,-0.323583,ACH-000211,MB,25222038
0.010130941,-0.53325444,-0.633907,ACH-000403,COAD-READ,24826799
1.02815875e-05,3.5656836,3.56889,ACH-000147,BRCA,11667893
1.6696584,-1.0600417,0.232111,ACH-000396,BLCA,11707110
1.1250285,1.0271606,-0.033513,ACH-000930,BRCA,17755052
0.07550459,1.587347,1.312566,ACH-000451,LUAD,9863776
0.19230393,-3.5989568,-3.160432,ACH-000362,LAML,11977753
0.27756414,4.0050707,4.531914,ACH-000823,ESCA,11960529
0.01197729,4.328371,4.437812,ACH-000694,ESCA,24776445
0.013637578,2.2751338,2.391914,ACH-000974,UCEC,6852167
0.14551097,3.320987,2.939528,ACH-000536,BRCA,11485656
2.6330864,0.54816127,2.17084,ACH-000803,SCLC,462382
0.02452132,4.626323,4.782916,ACH-000408,ESCA,3796
0.59970975,4.7120147,5.486424,ACH-000717,ESCA,24180719
0.0022358224,-0.52415854,-0.571443,ACH-000750,SKCM,25222038
1.2669954,3.4353218,2.309713,ACH-000706,LUAD,3463933
0.0017004211,3.9917552,3.950519,ACH-000075,GBM,25022668
0.9413483,2.598769,3.569,ACH-000738,GBM,9813758
0.20094137,3.3743641,3.822629,ACH-000678,STAD,44819241
1.3501791,1.789808,0.627836,ACH-000866,SCLC,10077147
8.474629,5.3006926,2.389571,ACH-000738,GBM,5113032
0.0024241484,0.9234086,0.874173,ACH-000481,LUSC,6918848
0.06681146,5.371471,5.62995,ACH-000171,KIRC,66577006
0.41944498,4.0987287,3.451083,ACH-000464,GBM,46224516
0.2521372,2.1598113,2.661944,ACH-000365,DLBC,10074640
0.52561516,3.3360622,2.611069,ACH-000102,GBM,9931953
0.010267488,3.8423655,3.943694,ACH-000637,ESCA,10113978
4.8345823,3.2178557,5.416624,ACH-000058,THCA,46191454
0.65501946,0.18998775,-0.619345,ACH-000714,MM,16720766
0.018033767,1.3495159,1.215226,ACH-000566,BLCA,10384072
0.6860493,6.772736,7.601017,ACH-000481,LUSC,560326
0.10188136,4.703584,5.022773,ACH-000927,BRCA,9810884
0.00590769,1.6854565,1.608595,ACH-000107,PAAD,123631
15.501616,-0.99480814,2.942401,ACH-000384,BLCA,60750
0.64382416,1.5552034,2.35759,ACH-000326,LCML,3463933
0.3992965,0.8584031,0.226504,ACH-000501,COAD-READ,462382
1.801579,2.457548,3.799777,ACH-000754,,9914412
0.19718237,4.1931996,4.637252,ACH-000574,OV,44462760
4.295275,3.5697706,1.497266,ACH-000120,NB,25126798
1.6022701,3.5274687,4.793277,ACH-000717,ESCA,2726824
0.32578605,3.8031595,4.373936,ACH-000198,LAML,54676905
0.94672006,-2.3285134,-1.355518,ACH-000264,LUAD,644215
0.49496615,2.6820543,1.978516,ACH-000464,GBM,11640390
0.28915277,-4.3292565,-4.866986,ACH-000257,SCLC,25167777
0.014581933,2.5001292,2.620885,ACH-000867,UNABLE TO CLASSIFY,10384072
0.64664704,-1.9946856,-1.190542,ACH-000496,LUAD,11404337
0.012237739,4.9556937,5.066318,ACH-000518,HNSC,5459322
2.2113116,3.95145,5.438498,ACH-000457,KIRC,10074640
0.14454436,2.5722792,2.952469,ACH-000880,STAD,10341154
0.13038217,4.098654,3.737569,ACH-000856,BRCA,25126798
0.32912043,1.9241328,2.497823,ACH-000012,LUAD,9914412
0.014569038,4.3402376,4.46094,ACH-000437,GBM,56965967
7.277619e-06,2.0292442,2.031942,ACH-000375,SARC,44551660
3.977755,2.9861197,4.980551,ACH-000879,UCEC,10184653
3.59062,-5.786389,-7.681282,ACH-000447,LUAD,448013
0.045784045,0.054230064,-0.159742,ACH-000900,LUAD,54685215
2.602494,3.3836024,4.996827,ACH-000876,BRCA,9914412
0.035245042,1.3776696,1.189933,ACH-000672,,5494449
2.1470952,-0.37025112,-1.835548,ACH-000786,DLBC,53302361
0.87409836,-0.7636587,-1.698591,ACH-000664,,44224160
0.023026353,3.1850364,3.033292,ACH-000804,NB,4993
0.11478605,5.110165,5.448966,ACH-000558,GBM,5113032
0.2362011,-0.00024324656,0.485762,ACH-000900,LUAD,25222038
0.0351104,1.8240204,2.011398,ACH-000729,SCLC,3005532
0.3086232,4.2611785,4.816717,ACH-000929,UNABLE TO CLASSIFY,2375
0.06902837,-5.6782746,-5.941007,ACH-000456,THCA,446378
0.00931495,3.450767,3.547281,ACH-000365,DLBC,44462760
0.1901591,8.115294,7.679222,ACH-000381,COAD-READ,8249
0.0022367921,-1.1352153,-1.18251,ACH-000852,LUAD,25167777
4.499571,2.9356983,0.814479,ACH-000371,DLBC,56965967
6.1215844,-0.5579434,-3.032127,ACH-000189,KIRC,5280757
0.021100946,-0.67995137,-0.825213,ACH-000425,SKCM,6450816
3.7198155,5.4009166,7.329599,ACH-000470,COAD-READ,6852167
0.07259518,4.036106,4.305541,ACH-000749,SCLC,9874913
1.6816937,3.420575,4.717376,ACH-000416,LUAD,82146
1.8960321,-2.789191,-4.166156,ACH-000072,LCML,11707110
0.13363259,3.426386,3.791944,ACH-000147,BRCA,46943432
0.0027938543,2.1245508,2.071694,ACH-000148,BRCA,3463933
0.00020067886,1.0593059,1.073472,ACH-000249,COAD-READ,6450816
0.8876235,4.7007613,5.642899,ACH-000527,OV,9810884
0.52531826,3.8003724,3.075584,ACH-000886,LUAD,156422
0.35871187,5.7412496,6.340175,ACH-000074,LCML,85668777
1.5453407,2.1200616,3.363179,ACH-000019,BRCA,6918638
1.0626521,2.988805,4.019655,ACH-000007,COAD-READ,71271629
0.38904172,4.0229387,4.646671,ACH-000200,LGG,25126798
0.28892064,-1.9351664,-1.397653,ACH-000944,DLBC,11647372
0.34159687,3.577574,4.162037,ACH-001190,SKCM,5289247
5.0981383,2.7762878,0.518382,ACH-000548,HNSC,10184653
0.0007486915,1.9866803,1.959318,ACH-000374,BRCA,44632017
0.20881023,3.2563956,2.799438,ACH-000006,LAML,216326
0.7832701,-1.0283415,-0.143316,ACH-000159,KIRC,24772860
2.111176,3.4556077,2.002619,ACH-000702,,444795
2.916104,-3.5622704,-5.269931,ACH-000607,SARC,6914657
0.1556139,5.229335,5.623814,ACH-000396,BLCA,11617559
1.7154312,2.1918137,0.882069,ACH-000810,SKCM,3005532
0.6680261,0.64516765,-0.172161,ACH-000295,LCML,5311
1.6362287,2.4359095,1.156758,ACH-000139,PAAD,25102847
0.04257298,4.1385856,4.344918,ACH-000007,COAD-READ,11625818
3.9093776,3.3883264,5.365541,ACH-000042,PAAD,4263900
0.039597746,0.41691282,0.217921,ACH-000956,PRAD,42642645
0.37047365,0.8295876,1.438253,ACH-000857,BRCA,11647372
4.700084,0.5604372,2.728405,ACH-000691,BRCA,11707110
0.7653151,1.8546209,0.979798,ACH-000906,OV,10384072
0.47016904,1.5009773,2.186666,ACH-000124,DLBC,71271629
0.8973709,2.1614976,1.214201,ACH-000254,HNSC,11713159
0.18088669,5.3263164,5.751624,ACH-000978,UCEC,176158
1.891647,-2.7871726,-1.411801,ACH-000586,SCLC,5384616
0.0042955955,2.9687529,2.903212,ACH-000624,BRCA,9903786
1.2106398,-0.6165977,0.483693,ACH-000181,HNSC,24951314
1.200614,2.6750216,3.770747,ACH-000763,MM,23725625
0.0020938609,4.5782375,4.532479,ACH-000408,ESCA,11626927
0.3731002,-0.51119727,0.099622,ACH-000849,BRCA,11707110
1.5741768,5.352321,6.606983,ACH-000447,LUAD,11617559
0.21231548,0.65103793,1.111815,ACH-000810,SKCM,11647372
1.2593703,-0.2735377,0.848679,ACH-000366,NB,5746
0.09150207,4.827441,4.524948,ACH-000545,BLCA,25195352
0.07242877,6.044212,5.775086,ACH-000348,SKCM,560326
1.6506909,2.0582027,3.342995,ACH-000987,SKCM,24785538
0.26023254,4.5112243,5.021354,ACH-000443,OV,10341154
0.0003341769,3.4536774,3.435397,ACH-000335,MESO,46885626
0.36113775,4.2253294,3.624382,ACH-000803,SCLC,160355
0.9548211,4.2479434,5.225093,ACH-000991,COAD-READ,2314623
0.030270781,4.91874,5.092725,ACH-000238,HNSC,9874913
0.28936818,-1.2359796,-0.69805,ACH-000679,ESCA,11707110
0.22737288,-1.0316093,-0.554773,ACH-000343,LUAD,6505803
2.7086565,-0.67497236,-2.320772,ACH-000880,STAD,24772860
0.42761222,2.9366126,2.282692,ACH-000411,KIRC,44462760
0.026890224,2.8083606,2.972343,ACH-000678,STAD,44182295
0.18219122,3.1883886,2.76155,ACH-000702,,10461815
0.013874761,0.81994283,0.937734,ACH-000551,LCML,16720766
0.18350923,2.3999262,2.828306,ACH-000802,BLCA,9956222
3.021844,-0.9035149,-2.64186,ACH-000105,ALL,24978538
0.2918838,4.8295817,4.289319,ACH-000706,LUAD,46844147
0.12123715,4.060901,3.71271,ACH-000798,COAD-READ,2726824
0.095215976,3.281755,2.973184,ACH-000257,SCLC,5291
0.36632857,2.5114732,3.116724,ACH-000231,LGG,57339144
0.70091647,2.3112535,3.148461,ACH-000616,STAD,53340664
0.67303544,4.7648635,5.585251,ACH-000744,LUAD,10074640
0.07749794,0.7816755,0.503291,ACH-000401,SKCM,36462
0.17694803,4.8007703,5.221422,ACH-000121,LUAD,447912
2.1283891,-4.169211,-2.710311,ACH-000781,LUAD,6710780
0.22285162,0.7358936,0.263822,ACH-000751,LAML,6253
0.21955001,0.86051035,1.329072,ACH-000223,BRCA,46907787
0.3058422,3.507766,2.954736,ACH-000348,SKCM,24894414
3.3781083,1.123951,2.961914,ACH-000081,LAML,10384072
0.00040532404,1.9287937,1.908661,ACH-000806,,11844351
1.814418,3.0355003,1.688497,ACH-000956,PRAD,46224516
0.966006,1.1582389,2.141095,ACH-000903,THCA,17755052
0.77332616,-0.17798567,0.701404,ACH-000070,ALL,56962337
0.18771337,4.975724,4.542465,ACH-000465,SKCM,78243717
0.6745285,-1.0536132,-1.87491,ACH-000611,DLBC,11455910
0.20626496,5.239981,5.694145,ACH-000430,UNABLE TO CLASSIFY,10451420
0.25472853,0.33654568,0.841252,ACH-000183,MM,6253
0.8059032,0.9734501,0.075729,ACH-000294,LAML,5328940
0.05024715,2.5509317,2.326773,ACH-000849,BRCA,44182295
0.9482784,3.0665998,2.092804,ACH-000155,PAAD,3218
6.2458997,1.5774322,4.076612,ACH-000106,CLL,24785538
5.219859,2.469762,4.754463,ACH-000346,CLL,5329102
1.0943487,-0.62281626,0.423295,ACH-000953,ALL,11152667
0.0007333038,8.925542,8.952621,ACH-000186,UNABLE TO CLASSIFY,8249
4.3670063,-3.2718048,-5.361543,ACH-000417,PAAD,25167777
0.56523204,-3.1526992,-2.40088,ACH-000392,LUAD,11178236
0.07297069,4.233401,3.96327,ACH-000318,ESCA,9952773
2.0465398,3.469786,4.900359,ACH-001075,,24180719
3.2499003,2.151612,3.95436,ACH-000508,SCLC,16038120
0.042825073,-1.8014262,-1.594484,ACH-000641,LAML,9884685
7.893081,4.1835938,1.374131,ACH-000248,BRCA,9874913
0.5462917,-2.0513885,-1.312273,ACH-000637,ESCA,6914657
1.5902567,-0.0822379,1.178816,ACH-000641,LAML,6852167
0.10050784,1.9233367,1.606307,ACH-000656,DLBC,11713159
0.024169054,-0.701847,-0.857311,ACH-000681,LUAD,44182295
0.5380282,2.8107169,3.544221,ACH-000603,UNABLE TO CLASSIFY,10390396
0.5138056,3.9135249,4.630327,ACH-000903,THCA,23725625
0.010688748,4.1491265,4.252513,ACH-000913,UCEC,9952773
0.1441744,2.78918,3.168883,ACH-000573,BRCA,16095342
1.7634876,2.8943887,1.566425,ACH-000803,SCLC,644241
0.02951414,2.116079,2.287876,ACH-000720,BLCA,5460769
0.0110173635,0.5705326,0.465569,ACH-000070,ALL,637858
0.3161637,1.2781746,1.840459,ACH-000652,PAAD,637858
0.6772128,3.5191355,2.696206,ACH-000024,MM,11626927
0.047077827,-2.4335377,-2.650512,ACH-000754,,6445533
0.115149066,0.8778288,1.217165,ACH-000168,LAML,53302361
0.06744833,-2.7710083,-2.5113,ACH-000935,COAD-READ,5280757
0.19421822,3.503593,3.944295,ACH-000693,ESCA,49806720
2.046286,2.9997103,4.430195,ACH-000580,SKCM,6445562
3.5033922,7.695109,5.823374,ACH-000906,OV,8249
0.18786214,4.8617125,4.428282,ACH-000927,BRCA,24180719
14.074177,1.0574286,-2.694128,ACH-000546,HNSC,123631
0.56258726,5.2356,5.985658,ACH-000504,GBM,176158
0.37998572,3.68127,3.06484,ACH-000980,,9967941
0.2402407,-2.8524404,-3.342584,ACH-000372,ALL,5280757
0.08888891,3.9336495,3.635507,ACH-000863,GBM,10074640
0.03371551,-2.4004428,-2.216825,ACH-000059,ALL,24756910
0.11728353,3.1955981,3.538065,ACH-000059,ALL,160355
0.10638716,5.8405538,6.166724,ACH-000987,SKCM,46931012
0.00036389794,-2.336622,-2.317546,ACH-000573,BRCA,6918289
12.596436,5.0792975,1.530152,ACH-000392,LUAD,9874913
0.0026819818,3.4667451,3.518533,ACH-000589,LUAD,9938202
0.13412346,0.8213843,1.187613,ACH-000663,OV,10127622
5.826457,-1.1108606,1.302945,ACH-000146,LAML,10172943
0.45248735,-1.7005341,-2.373206,ACH-000012,LUAD,6445533
7.7404,4.5997825,1.817625,ACH-000244,GBM,9868037
0.05297033,2.703633,2.933786,ACH-000689,SARC,57339144
0.028208936,1.9295709,2.097526,ACH-000478,LIHC,16747388
0.014307881,3.2551014,3.374717,ACH-000132,OV,11316960
0.7669101,0.30727798,1.183012,ACH-000353,ESCA,6253
0.013764234,-1.0027931,-0.885472,ACH-000473,BLCA,6918848
0.66503835,3.2822838,2.466785,ACH-000168,LAML,11625818
0.82458913,2.7408159,1.832747,ACH-000744,LUAD,6918454
0.014060817,1.1379893,1.019411,ACH-000054,SARC,5311
0.13026413,0.100245774,0.461167,ACH-000072,LCML,46885626
4.8970284,1.1390071,-1.073916,ACH-000979,PRAD,123631
0.80508184,-4.1125093,-5.009773,ACH-000775,,446378
0.6570858,2.0585153,1.247907,ACH-000061,ALL,44632017
1.4370844,1.4975216,0.298737,ACH-000207,HNSC,11713159
0.38417786,3.7162893,4.33611,ACH-000615,SKCM,23725625
0.6545042,4.457172,5.266186,ACH-000159,KIRC,521106
0.6240311,0.35384458,1.143801,ACH-000999,COAD-READ,9911830
1.8027368,2.9902153,1.647555,ACH-000221,LIHC,56965967
0.08543398,3.7651842,4.057475,ACH-000903,THCA,11634725
0.10741332,7.5053897,7.17765,ACH-000706,LUAD,5394
0.89506686,3.9999723,4.946052,ACH-000573,BRCA,11634725
0.26051137,5.1071467,5.61755,ACH-000810,SKCM,66577006
0.0038539148,-5.325759,-5.387839,ACH-000473,BLCA,446378
0.5991401,3.5779588,4.352,ACH-000231,LGG,16747388
2.9792697,-0.4877352,1.238321,ACH-000090,PRAD,5746
0.000490582,-2.53608,-2.558229,ACH-000568,BRCA,25167777
0.22144878,5.3948464,5.86543,ACH-000767,SCLC,5394
0.4824246,4.575987,3.881419,ACH-000481,LUSC,3385
0.7130167,-1.9856992,-1.141296,ACH-000294,LAML,25222038
0.20360188,4.2103896,3.759167,ACH-000974,UCEC,11625818
1.906849,5.460049,6.840936,ACH-000082,SARC,66577006
0.0058072405,4.8977227,4.973928,ACH-000950,COAD-READ,16725726
0.30736184,0.16223678,0.716639,ACH-000778,HNSC,6918848
0.20549905,-4.032557,-3.579237,ACH-000183,MM,10096043
0.002277968,2.1093771,2.061649,ACH-000937,ALL,10109823
5.1459455,-1.2131033,-3.481571,ACH-000551,LCML,53340664
6.468075,4.887298,2.344057,ACH-000047,STAD,447912
0.34723526,1.4170527,0.827786,ACH-000070,ALL,644241
0.24800877,-1.3140612,-1.812066,ACH-000352,BRCA,10096043
0.0064620883,4.3022947,4.382682,ACH-000530,SCLC,82146
0.47044617,1.5741458,0.888255,ACH-000098,LGG,10077147
0.061966963,2.0752323,2.324164,ACH-000120,NB,44137675
1.9392035,1.4169369,0.024384,ACH-000704,OV,24978538
1.5964683,3.5511386,4.814653,ACH-000394,SCLC,71271629
0.062300008,2.8406322,3.090232,ACH-000790,SCLC,10341154
0.16086853,3.9530838,4.354168,ACH-000859,BRCA,2314623
2.6415093,-2.7721307,-4.397403,ACH-000672,,9826308
0.30938116,2.2509065,1.694686,ACH-000188,HNSC,53340664
0.001078858,2.461365,2.494211,ACH-000102,GBM,6450551
1.861015,0.28908777,1.653278,ACH-000616,STAD,5208
0.27903795,2.1031175,1.574877,ACH-000290,SCLC,6753378
1.2050748,-0.37434107,-1.4721,ACH-000018,BLCA,6450816
0.030974364,2.6093366,2.785332,ACH-000269,GBM,25124816
0.030837221,4.5550017,4.730607,ACH-000740,HNSC,176158
2.0613809,3.7309659,2.295215,ACH-000570,GBM,521106
