loss,prediction,target,cell_line_id,cancer_type,drug_id
2.1388528,1,0,ACH-000945,LUAD,46907787
8.284702e-05,0,0,ACH-000846,HNSC,11152667
0.00013565097,1,1,ACH-000040,GBM,148124
0.36725935,1,1,ACH-000242,BLCA,11178236
6.7949063e-06,0,0,ACH-000146,LAML,5394
8.940297e-05,0,0,ACH-000417,PAAD,44632017
0.0003823503,1,1,ACH-000963,COAD-READ,448013
0.0036532823,0,0,ACH-000267,,24826799
0.00010346831,0,0,ACH-000599,PAAD,46931012
0.7390859,1,0,ACH-000200,LGG,5328940
0.004353688,1,1,ACH-000223,BRCA,31703
0.0005218813,0,0,ACH-000491,COAD-READ,11617559
0.09541618,0,0,ACH-000452,ESCA,5291
0.10552974,0,0,ACH-000292,SCLC,5311
8.439662e-05,0,0,ACH-000311,LUAD,46943432
0.892902,0,1,ACH-000366,NB,5311
2.4318399e-05,0,0,ACH-000744,LUAD,46224516
2.503392e-06,0,0,ACH-000717,ESCA,82146
3.4570635e-06,0,0,ACH-000138,PAAD,56962337
1.3470559e-05,0,0,ACH-000139,PAAD,444795
0.19289254,0,0,ACH-000697,DLBC,46885626
0.07485294,0,0,ACH-000091,OV,2314623
0.88176686,0,1,ACH-000099,NB,9956222
1.28745205e-05,0,0,ACH-000998,COAD-READ,6918289
1.5735503e-05,0,0,ACH-000536,BRCA,4263900
5.8410846e-05,0,0,ACH-000971,COAD-READ,5327091
0.021136746,0,0,ACH-000081,LAML,9910224
0.00296023,0,0,ACH-000350,COAD-READ,11634725
0.00057501945,0,0,ACH-000960,ALL,10390396
0.49136904,0,0,ACH-000558,GBM,24894414
0.10098038,1,1,ACH-000915,SKCM,9884685
1.9907753e-05,0,0,ACH-000489,COAD-READ,46224516
0.00019643761,0,0,ACH-000784,ESCA,6852167
1.0946052,0,1,ACH-000116,OV,3218
0.000114791954,0,0,ACH-000607,SARC,10200390
0.00013660452,0,0,ACH-000818,BRCA,46224516
9.059865e-06,0,0,ACH-000212,BRCA,9967941
0.6811336,0,0,ACH-000153,MESO,6918848
0.03502604,1,1,ACH-000336,LAML,462382
0.00069879903,0,0,ACH-000847,STAD,36462
1.3113013e-06,0,0,ACH-000437,GBM,25022668
0.03411456,1,1,ACH-000802,BLCA,11455910
0.4635663,1,1,ACH-000768,BRCA,24756910
0.00028939827,0,0,ACH-000493,LIHC,10184653
1.2516897e-05,0,0,ACH-000437,GBM,447912
0.0023694555,0,0,ACH-000365,DLBC,42640
0.0019921474,0,0,ACH-000219,SKCM,46883536
0.06702189,0,0,ACH-000198,LAML,1401
3.266281e-05,0,0,ACH-000212,BRCA,25195352
0.0020421143,0,0,ACH-000146,LAML,4261
4.9846225,1,0,ACH-000913,UCEC,5208
0.4275473,1,1,ACH-000768,BRCA,46907787
0.00023338455,0,0,ACH-000750,SKCM,2726824
4.4225668e-05,0,0,ACH-000357,DLBC,65110
0.0060750116,0,0,ACH-000615,SKCM,11625818
0.0067675672,0,0,ACH-000938,ALL,9914412
0.0018662671,1,1,ACH-000055,MB,36314
0.3906621,1,1,ACH-000019,BRCA,11455910
0.008110209,0,0,ACH-000554,BRCA,11373846
0.026210105,1,1,ACH-000416,LUAD,31703
0.017237725,0,0,ACH-000522,BLCA,24826799
1.3450963,0,1,ACH-000684,KIRC,10113978
3.2066786e-05,1,1,ACH-000357,DLBC,148124
1.484865,0,1,ACH-000183,MM,5328940
1.6689287e-06,0,0,ACH-000308,OV,9868037
0.094427556,1,1,ACH-000697,DLBC,11977753
0.0059912377,0,0,ACH-000776,MB,11617559
0.00014268333,0,0,ACH-000662,,16722836
0.36539587,1,1,ACH-000073,DLBC,24772860
3.552374e-05,0,0,ACH-000366,NB,46931012
0.014318933,0,0,ACH-000649,KIRC,11634725
0.00067985785,0,0,ACH-000271,DLBC,9910224
0.02334712,0,0,ACH-000522,BLCA,51371303
0.0006656815,1,1,ACH-000800,SCLC,148124
0.00036233058,0,0,ACH-000814,SKCM,11617559
6.758938e-05,0,0,ACH-000876,BRCA,49806720
0.005363361,0,0,ACH-000536,BRCA,11634725
0.00045396513,0,0,ACH-000968,SKCM,9810884
0.030430937,0,0,ACH-000828,BRCA,2314623
0.00051556644,0,0,ACH-000024,MM,10200390
7.748574e-06,0,0,ACH-000718,LUAD,156422
7.688704e-05,0,0,ACH-000518,HNSC,54676905
1.7881233e-05,0,0,ACH-000704,OV,24776445
0.013672276,0,0,ACH-000905,BLCA,9911830
0.0024802894,0,0,ACH-000056,DLBC,1401
0.0013758013,1,1,ACH-000186,UNABLE TO CLASSIFY,148124
0.122934,0,0,ACH-000288,BRCA,5311
0.14417051,0,0,ACH-000970,COAD-READ,10196499
0.0040901583,0,0,ACH-000056,DLBC,10172943
0.008986032,1,1,ACH-000096,SARC,11455910
0.054587517,1,1,ACH-000476,LIHC,24951314
0.036364634,1,1,ACH-000514,SCLC,31703
0.00022825974,0,0,ACH-000120,NB,9914412
0.002117536,0,0,ACH-000766,LUAD,46883536
0.0016236231,0,0,ACH-000505,SARC,126941
0.015507473,1,1,ACH-000678,STAD,9863776
3.6954812e-06,0,0,ACH-000818,BRCA,54676905
9.1790735e-06,1,1,ACH-001307,THCA,300471
0.038012035,0,0,ACH-000238,HNSC,10127622
0.00035887476,0,0,ACH-000384,BLCA,126941
0.016213587,1,1,ACH-000118,PAAD,11178236
0.5398964,1,1,ACH-000905,BLCA,24785538
1.9192512e-05,0,0,ACH-000869,LUAD,10384072
0.18239401,0,0,ACH-000846,HNSC,84691
0.005984365,0,0,ACH-000938,ALL,24776445
4.7683704e-07,0,0,ACH-000364,SARC,9858940
7.152301e-05,1,1,ACH-000365,DLBC,11404337
6.019888e-05,0,0,ACH-000913,UCEC,644241
0.012299642,0,0,ACH-000219,SKCM,10184653
0.26376003,0,0,ACH-000400,COAD-READ,10109823
3.5762723e-06,0,0,ACH-000155,PAAD,16725726
0.014589884,1,1,ACH-000716,THCA,5208
4.410734e-06,0,0,ACH-000693,ESCA,36462
1.9788546e-05,0,0,ACH-000223,BRCA,9810884
0.00027390543,0,0,ACH-000965,UCEC,10390396
0.14676262,0,0,ACH-000322,SKCM,208908
0.0106141325,0,0,ACH-001306,THCA,46885626
1.2278481e-05,0,0,ACH-000595,GBM,9967941
0.00020501897,0,0,ACH-000403,COAD-READ,11667893
0.00967563,1,1,ACH-000749,SCLC,24756910
0.0012941328,0,0,ACH-000463,,9956119
3.6954812e-06,0,0,ACH-000811,OV,11960529
0.68535465,0,0,ACH-000267,,24772860
0.007570979,0,0,ACH-000117,BRCA,24776445
1.7046783e-05,0,0,ACH-000443,OV,10451420
3.2901222e-05,0,0,ACH-000857,BRCA,44632017
6.8781395e-05,0,0,ACH-000888,LUAD,25195352
0.00011955977,0,0,ACH-000359,SARC,11493598
0.3083564,1,1,ACH-000042,PAAD,9826528
0.00010442189,0,0,ACH-000815,,56962337
0.32256445,1,1,ACH-000518,HNSC,560326
8.105903e-05,0,0,ACH-000973,BLCA,54685215
0.14119172,0,0,ACH-000438,,24785538
0.012561252,0,0,ACH-000973,BLCA,9956119
0.058958907,1,1,ACH-000105,ALL,10196499
2.264974e-06,0,0,ACH-000232,GBM,82146
0.008945036,0,0,ACH-000440,DLBC,46931012
2.3841574e-05,0,0,ACH-000347,PAAD,44182295
0.0008883106,0,0,ACH-000991,COAD-READ,11493598
6.9141147e-06,0,0,ACH-000094,PAAD,5394
2.2887922e-05,0,0,ACH-000115,PRAD,44137675
0.27693605,0,0,ACH-000974,UCEC,10027278
5.3644035e-06,0,0,ACH-000060,PAAD,9914412
0.0005260514,0,0,ACH-000780,SCLC,176158
4.410734e-06,0,0,ACH-000814,SKCM,44137675
4.1161804,1,0,ACH-000826,UNABLE TO CLASSIFY,46907787
0.016718635,0,0,ACH-000719,OV,46885626
0.0006485266,0,0,ACH-000020,ALL,5327091
0.0028040397,0,0,ACH-000650,SKCM,44632017
2.8610189e-06,0,0,ACH-000347,PAAD,46931012
0.0016701572,0,0,ACH-000951,LUAD,11373846
0.05992584,0,0,ACH-000361,LIHC,46191454
0.00549307,1,1,ACH-000392,LUAD,25222038
0.0021209859,0,0,ACH-000227,NB,44143370
2.4318399e-05,1,1,ACH-000802,BLCA,448013
7.199982e-05,0,0,ACH-000138,PAAD,6852167
0.00018630676,0,0,ACH-000775,,9810884
4.3510445e-05,0,0,ACH-000496,LUAD,16722836
4.6280837,0,1,ACH-000441,SKCM,44462760
0.002451274,0,0,ACH-000669,LUSC,44224160
0.61750984,1,1,ACH-000301,LCML,53340664
0.085259065,0,0,ACH-000162,DLBC,10302451
3.0636318e-05,1,1,ACH-000981,ALL,387447
1.1274027,0,1,ACH-000947,OV,25167777
0.30288282,1,1,ACH-000414,LUAD,159324
1.8715684e-05,0,0,ACH-000859,BRCA,9943465
7.152532e-06,0,0,ACH-000421,COAD-READ,2726824
0.047043484,1,1,ACH-000559,SCLC,9826308
0.003414398,0,0,ACH-000965,UCEC,6852167
0.0030198945,0,0,ACH-000987,SKCM,10074640
0.0030182304,0,0,ACH-000065,LAML,16095342
0.022838067,1,1,ACH-000120,NB,10096043
0.82651055,1,0,ACH-000198,LAML,11676786
0.76256347,1,0,ACH-000292,SCLC,6914657
0.19482161,0,0,ACH-000081,LAML,11640390
0.23770078,0,0,ACH-000566,BLCA,6505803
0.012968603,0,0,ACH-000400,COAD-READ,25124816
0.0027425792,0,0,ACH-000403,COAD-READ,11754511
0.47655836,1,1,ACH-000644,SKCM,46844147
0.00019345796,0,0,ACH-000879,UCEC,24889392
7.5456635e-05,0,0,ACH-000363,MM,9931953
0.005626674,0,0,ACH-001106,ALL,25195352
0.00013874998,0,0,ACH-000401,SKCM,9914412
3.81469e-06,0,0,ACH-000790,SCLC,53394750
1.001353e-05,0,0,ACH-000573,BRCA,82146
0.018697325,0,0,ACH-000927,BRCA,5460769
1.2636105e-05,0,0,ACH-000267,,36462
0.0432656,1,1,ACH-000353,ESCA,5329102
0.00010859377,0,0,ACH-000694,ESCA,447912
0.0006542449,1,1,ACH-000816,SCLC,448013
0.0029347944,0,0,ACH-000271,DLBC,11617559
0.0031598897,1,1,ACH-000271,DLBC,9903786
0.0123317875,0,0,ACH-000061,ALL,704473
8.439662e-05,0,0,ACH-000905,BLCA,176158
5.4836123e-06,0,0,ACH-000864,UCEC,82146
2.2188165,0,1,ACH-000651,COAD-READ,9813758
0.13909672,1,1,ACH-000763,MM,11455910
0.038903117,0,0,ACH-000439,LAML,9911830
0.16607866,0,0,ACH-000277,BRCA,9956222
4.4344873e-05,0,0,ACH-000348,SKCM,176167
0.15878303,1,1,ACH-000204,MM,644215
0.0377764,1,1,ACH-000491,COAD-READ,9863776
8.821098e-05,0,0,ACH-000463,,176158
0.08167912,0,0,ACH-000303,STAD,10196499
0.015491862,1,1,ACH-000953,ALL,24951314
3.218599e-05,0,0,ACH-000986,COAD-READ,49806720
1.4662635e-05,0,0,ACH-000740,HNSC,54685215
9.774684e-05,0,0,ACH-000189,KIRC,10461815
0.0027284322,0,0,ACH-001190,SKCM,176870
0.00025495616,0,0,ACH-000965,UCEC,71271629
1.1920922e-06,0,0,ACH-000060,PAAD,66577006
2.3841855e-07,0,0,ACH-000438,,9931953
2.3841855e-07,0,0,ACH-000698,SCLC,9858940
0.15906778,1,1,ACH-000643,BRCA,11178236
0.002029385,0,0,ACH-000425,SKCM,11282283
0.99302495,1,0,ACH-000491,COAD-READ,76044
0.08574159,0,0,ACH-000670,SCLC,5289247
0.27891842,1,1,ACH-000805,SKCM,11455910
0.14900075,0,0,ACH-000270,PAAD,5460769
3.8146245e-05,0,0,ACH-000371,DLBC,46843772
3.421248e-05,1,1,ACH-000232,GBM,148124
4.8517002e-05,0,0,ACH-000530,SCLC,11617559
0.0012759172,1,1,ACH-000105,ALL,31703
0.79792506,0,1,ACH-000055,MB,3218
0.08809439,0,0,ACH-000677,LUAD,11316960
5.841238e-06,0,0,ACH-000135,SKCM,36462
8.475421e-05,0,0,ACH-000714,MM,10341154
0.0044758143,0,0,ACH-000236,COAD-READ,85668777
0.00066627713,1,1,ACH-000371,DLBC,448013
0.000120394136,0,0,ACH-000614,SKCM,9910224
0.004095501,0,0,ACH-000906,OV,3005532
4.5299425e-06,0,0,ACH-000381,COAD-READ,5113032
3.4808505e-05,0,0,ACH-000356,STAD,176167
0.8420991,1,0,ACH-000668,BRCA,23725625
3.0994368e-06,0,0,ACH-000232,GBM,176167
0.00040320374,1,1,ACH-000697,DLBC,11364421
9.7751135e-06,0,0,ACH-000752,SCLC,9931953
9.2621325e-05,0,0,ACH-000973,BLCA,9931953
0.055828612,1,1,ACH-000599,PAAD,6445533
0.00023481472,0,0,ACH-000248,BRCA,3463933
0.36709875,0,0,ACH-000305,ESCA,462382
2.62257e-05,0,0,ACH-000267,,176167
3.3854863e-05,0,0,ACH-000264,LUAD,53394750
0.50751144,0,0,ACH-000886,LUAD,24756910
0.0018386616,1,1,ACH-000770,LAML,5384616
0.0012210303,0,0,ACH-000536,BRCA,6852167
0.0004206011,0,0,ACH-000628,LUAD,10341154
7.748574e-06,0,0,ACH-000327,LUAD,49806720
7.152555e-07,0,0,ACH-000903,THCA,10384072
0.00021955941,0,0,ACH-000573,BRCA,16722836
0.002095053,0,0,ACH-000570,GBM,8249
0.8979649,1,0,ACH-000269,GBM,3062316
0.72638446,0,1,ACH-000204,MM,6753378
1.2993728e-05,0,0,ACH-000107,PAAD,9868037
2.264974e-06,0,0,ACH-000222,PAAD,46883536
0.028036134,1,1,ACH-000929,UNABLE TO CLASSIFY,46930998
1.9788546e-05,0,0,ACH-000001,OV,9910224
0.088413954,0,0,ACH-000421,COAD-READ,44143370
0.0017943963,0,0,ACH-000433,KIRC,11754511
0.06375193,0,0,ACH-000751,LAML,9549184
8.582701e-05,0,0,ACH-000065,LAML,637858
3.5762723e-06,0,0,ACH-000595,GBM,36462
0.00014268333,1,1,ACH-000874,ALL,11707110
0.0689786,0,0,ACH-000400,COAD-READ,53302361
0.24987838,0,0,ACH-000146,LAML,11676786
0.18828797,0,0,ACH-000800,SCLC,24785538
4.029193e-05,0,0,ACH-000896,BLCA,9914412
0.021346228,1,1,ACH-000483,LIHC,9884685
0.00069915643,1,1,ACH-000132,OV,9863776
1.6689287e-06,0,0,ACH-000680,COAD-READ,56962337
0.00034946058,0,0,ACH-000987,SKCM,11493598
0.09427493,0,0,ACH-000680,COAD-READ,6505803
0.86754596,1,0,ACH-000906,OV,6505803
4.5299425e-06,0,0,ACH-000018,BLCA,25022668
2.8967437e-05,0,0,ACH-000451,LUAD,46943432
0.00041547726,1,1,ACH-000803,SCLC,6710780
0.22655141,0,0,ACH-000652,PAAD,16720766
0.56561375,0,0,ACH-000408,ESCA,6450551
0.052385584,0,0,ACH-000804,NB,46191454
0.00019965562,0,0,ACH-000965,UCEC,176158
0.71584225,1,0,ACH-000047,STAD,23725625
0.17278312,0,0,ACH-000744,LUAD,3218
0.02528869,0,0,ACH-000221,LIHC,44182295
0.0076766247,0,0,ACH-000334,DLBC,10302451
3.9457496e-05,0,0,ACH-000532,COAD-READ,5330286
0.8895807,1,0,ACH-000548,HNSC,11316960
0.00021920186,0,0,ACH-000024,MM,53394750
0.015140962,0,0,ACH-000055,MB,9549184
0.098396964,0,0,ACH-000881,SKCM,24978538
1.3828182e-05,0,0,ACH-000392,LUAD,9910224
0.019529091,0,0,ACH-000287,DLBC,10200390
0.21305773,1,1,ACH-000522,BLCA,23725625
0.0071253236,0,0,ACH-000249,COAD-READ,6505803
0.0015557817,1,1,ACH-000112,LAML,6918848
2.5033638e-05,0,0,ACH-000627,,16725726
0.0008276851,1,1,ACH-000702,,25262965
0.1848944,0,0,ACH-000969,COAD-READ,10127622
0.035672266,0,0,ACH-000365,DLBC,16747388
4.7683704e-07,0,0,ACH-000269,GBM,16722836
0.29677224,0,0,ACH-000595,GBM,6450816
0.41471574,1,1,ACH-000162,DLBC,11844351
0.018412387,0,0,ACH-000943,COAD-READ,10074640
0.00011932138,0,0,ACH-000007,COAD-READ,25126798
9.059865e-06,0,0,ACH-000878,LUSC,5394
5.4238757e-05,0,0,ACH-000103,OV,54685215
4.019959,1,0,ACH-000113,LAML,46930998
0.13182674,0,0,ACH-000900,LUAD,24785538
5.709962e-05,0,0,ACH-000668,BRCA,44632017
4.1723165e-06,0,0,ACH-000787,LUAD,54676905
0.108162224,0,0,ACH-000211,MB,11373846
0.018099153,0,0,ACH-000244,GBM,5746
0.027895754,0,0,ACH-000102,GBM,5311
0.43889797,0,0,ACH-000186,UNABLE TO CLASSIFY,25167777
0.4316525,0,0,ACH-000572,SKCM,6918454
0.029656451,0,0,ACH-000429,KIRC,11634725
0.0014352031,0,0,ACH-000900,LUAD,24826799
2.1695856e-05,0,0,ACH-000945,LUAD,10077147
0.00043108707,0,0,ACH-000425,SKCM,57339144
1.3708975e-05,0,0,ACH-000956,PRAD,71271629
0.50977737,1,1,ACH-000636,ALL,159324
1.0967195e-05,0,0,ACH-000570,GBM,10459196
0.16504997,0,0,ACH-000383,ESCA,2733526
2.1293054,0,1,ACH-000697,DLBC,11373846
0.0060067605,0,0,ACH-000615,SKCM,46943432
0.27778584,1,1,ACH-000047,STAD,5280757
0.00056870497,0,0,ACH-000352,BRCA,11617559
0.00029869386,0,0,ACH-000007,COAD-READ,44450571
0.035253923,0,0,ACH-000696,OV,6918638
0.00820965,1,1,ACH-000271,DLBC,9874913
0.3930564,0,0,ACH-000211,MB,5311
0.49896201,1,1,ACH-000534,DLBC,462382
0.032902613,0,0,ACH-000008,SKCM,11844351
0.000640783,0,0,ACH-000969,COAD-READ,2726824
0.0030727813,0,0,ACH-000616,STAD,11152667
0.056319233,0,0,ACH-000249,COAD-READ,3218
3.4836721,0,1,ACH-000893,LUAD,24785538
3.576278e-07,0,0,ACH-000547,BLCA,5113032
0.0003060826,0,0,ACH-000815,,11624601
8.952217e-05,0,0,ACH-000186,UNABLE TO CLASSIFY,6445562
0.34817582,1,1,ACH-001306,THCA,10096043
0.22822136,0,0,ACH-000065,LAML,2314623
4.6491514e-06,0,0,ACH-000392,LUAD,78243717
0.0026732683,0,0,ACH-000440,DLBC,126941
2.0503787e-05,0,0,ACH-000963,COAD-READ,126941
0.000115626324,0,0,ACH-000183,MM,637858
0.043831225,1,1,ACH-000751,LAML,446378
0.006918996,0,0,ACH-000298,SCLC,216326
0.044449784,0,0,ACH-000778,HNSC,46885626
0.00044228786,0,0,ACH-000204,MM,123631
3.9695904e-05,1,1,ACH-000298,SCLC,300471
0.00011932138,0,0,ACH-000132,OV,11667893
0.018474063,0,0,ACH-000249,COAD-READ,10096043
0.0028703702,0,0,ACH-000318,ESCA,160355
0.0007247682,0,0,ACH-000703,SCLC,5311510
1.8479146,0,1,ACH-000204,MM,9549184
0.0008041009,0,0,ACH-000744,LUAD,11634725
0.00039259833,0,0,ACH-000147,BRCA,6852167
0.0002780766,0,0,ACH-000536,BRCA,25195352
2.8371409e-05,0,0,ACH-000684,KIRC,16095342
4.315283e-05,0,0,ACH-000651,COAD-READ,36462
0.04623009,1,1,ACH-000861,LUAD,25167777
0.00042834642,0,0,ACH-000249,COAD-READ,10390396
1.3112935e-05,0,0,ACH-000055,MB,36462
0.08877683,0,0,ACH-000637,ESCA,5746
5.3644035e-06,0,0,ACH-000957,COAD-READ,82146
0.47424504,0,0,ACH-000613,SARC,6450816
0.43438596,1,1,ACH-000008,SKCM,24756910
0.014242428,0,0,ACH-000074,LCML,10390396
0.10658354,0,0,ACH-000585,LUSC,5460769
0.16917439,0,0,ACH-000615,SKCM,9903786
0.90086824,0,1,ACH-000915,SKCM,11634725
0.07367445,1,1,ACH-000750,SKCM,3062316
0.33364722,1,1,ACH-000389,LGG,10113978
3.2186456e-06,0,0,ACH-000489,COAD-READ,637858
1.7285198e-05,1,1,ACH-000113,LAML,387447
0.032360315,0,0,ACH-000947,OV,44462760
0.1050599,1,1,ACH-000046,KIRC,11647372
0.7124918,0,1,ACH-000697,DLBC,159324
0.22874516,0,0,ACH-000843,LUSC,9826528
0.039405547,1,1,ACH-000518,HNSC,9874913
0.08150344,0,0,ACH-000580,SKCM,85668777
0.00020168177,0,0,ACH-000092,MESO,8249
7.152555e-07,0,0,ACH-000476,LIHC,10384072
2.965847,0,1,ACH-000621,BRCA,6505803
3.492771e-05,0,0,ACH-000480,LIHC,16747388
0.06834241,0,0,ACH-000315,DLBC,6505803
2.9086643e-05,0,0,ACH-000970,COAD-READ,46224516
0.17449877,0,0,ACH-000669,LUSC,9826528
0.4215847,0,0,ACH-000257,SCLC,9956222
8.356222e-05,1,1,ACH-000518,HNSC,9863776
0.016778188,0,0,ACH-000463,,24978538
0.0045618513,0,0,ACH-000759,BRCA,53302361
4.148397e-05,0,0,ACH-000882,SKCM,44450571
0.0004967409,0,0,ACH-000841,LUAD,9810884
1.3351351e-05,0,0,ACH-000802,BLCA,2726824
1.4849482,0,1,ACH-000132,OV,44143370
0.025596775,0,0,ACH-000970,COAD-READ,126565
0.00029166258,0,0,ACH-000918,ALL,9943465
2.8925366,1,0,ACH-000795,ALL,49836027
1.883489e-05,0,0,ACH-000443,OV,11485656
2.491443e-05,0,0,ACH-000472,HNSC,78243717
0.0003421913,0,0,ACH-000352,BRCA,16095342
0.0018605556,1,1,ACH-000570,GBM,24951314
0.00025340685,0,0,ACH-000372,ALL,25022668
9.881962e-05,0,0,ACH-000573,BRCA,11667893
0.48671174,0,0,ACH-000221,LIHC,44143370
0.0038270343,0,0,ACH-000061,ALL,156422
0.004861796,0,0,ACH-000815,,53302361
0.0012687737,0,0,ACH-000399,SCLC,9810884
1.5584333,0,1,ACH-000585,LUSC,46191454
0.15613821,1,1,ACH-000766,LUAD,25167777
6.460935e-05,0,0,ACH-000410,SARC,9952773
0.0107777165,0,0,ACH-000362,LAML,11960529
0.003143253,1,1,ACH-000997,COAD-READ,25262965
0.4033868,0,0,ACH-000969,COAD-READ,44143370
0.07172559,0,0,ACH-000356,STAD,46191454
0.0004020121,0,0,ACH-000663,OV,11282283
0.17088778,0,0,ACH-000365,DLBC,5746
0.0003665014,0,0,ACH-000768,BRCA,123631
0.09033713,1,1,ACH-000714,MM,6914657
0.014862055,0,0,ACH-000400,COAD-READ,24978538
0.9979125,0,1,ACH-000157,DLBC,10196499
0.016427504,0,0,ACH-000953,ALL,5289247
0.0971623,0,0,ACH-000243,PAAD,24785538
0.46630543,1,1,ACH-000309,LUAD,9903786
2.9801879e-05,0,0,ACH-000665,LUSC,44137675
0.026897099,0,0,ACH-000611,DLBC,24889392
0.0017613149,0,0,ACH-000449,SARC,51371303
1.5497195e-06,0,0,ACH-000038,CLL,25022668
4.7683704e-07,0,0,ACH-000197,ALL,54676905
3.15687,1,0,ACH-000254,HNSC,76044
0.010979359,0,0,ACH-000411,KIRC,10184653
0.17551658,0,0,ACH-000245,DLBC,11754511
0.0022600365,0,0,ACH-000416,LUAD,53302361
0.04819878,0,0,ACH-000171,KIRC,24978538
0.0010231266,0,0,ACH-000589,LUAD,6918289
0.000947146,1,1,ACH-001106,ALL,11647372
0.00012909532,0,0,ACH-000857,BRCA,46224516
7.3909487e-06,0,0,ACH-000621,BRCA,25195352
0.83354205,1,0,ACH-000481,LUSC,56965967
0.00097120315,0,0,ACH-000181,HNSC,3463933
0.0044737966,1,1,ACH-000880,STAD,9884685
1.5497088e-05,0,0,ACH-000298,SCLC,54685215
2.205394,0,1,ACH-000358,SCLC,2733526
5.233151e-05,0,0,ACH-000425,SKCM,5394
1.408902,0,1,ACH-000534,DLBC,10113978
0.045930803,0,0,ACH-000945,LUAD,85668777
0.041237634,0,0,ACH-000800,SCLC,10109823
0.009770193,0,0,ACH-000656,DLBC,9914412
0.00086127373,1,1,ACH-000372,ALL,31703
2.9563467e-05,0,0,ACH-000356,STAD,3385
0.55545163,0,0,ACH-000749,SCLC,5746
0.0006350646,0,0,ACH-000148,BRCA,53340664
0.21183401,1,1,ACH-000225,STAD,46844147
0.00046278257,0,0,ACH-000061,ALL,5113032
0.297499,0,0,ACH-000429,KIRC,9826528
0.0004652848,0,0,ACH-000264,LUAD,17755052
8.785339e-05,0,0,ACH-000888,LUAD,44819241
0.0013690157,0,0,ACH-000910,BRCA,54685215
0.18578677,1,1,ACH-000248,BRCA,11178236
0.0066438257,0,0,ACH-000794,HNSC,6918289
0.24490012,0,0,ACH-000822,SKCM,24785538
0.00626019,1,1,ACH-000221,LIHC,6918848
2.4079987e-05,0,0,ACH-000437,GBM,2375
0.8830712,0,1,ACH-000244,GBM,25167777
0.0007615765,0,0,ACH-000945,LUAD,10027278
0.82303286,1,0,ACH-000001,OV,11647372
0.442009,0,0,ACH-000806,,159324
1.4305105e-06,0,0,ACH-000654,DLBC,56962337
4.972311,0,1,ACH-000467,COAD-READ,5289247
0.0550537,0,0,ACH-000443,OV,5328940
0.7570051,1,0,ACH-000290,SCLC,10096043
0.009438653,0,0,ACH-000326,LCML,42640
0.11261211,1,1,ACH-000147,BRCA,31703
0.0045830924,0,0,ACH-000863,GBM,44819241
0.0025795777,0,0,ACH-000190,,9907093
2.5987287e-05,0,0,ACH-000103,OV,56962337
7.5456635e-05,0,0,ACH-000896,BLCA,56962337
0.57598984,1,1,ACH-000530,SCLC,11977753
0.32492915,0,0,ACH-000896,BLCA,216326
0.51023376,1,1,ACH-000376,GBM,6753378
0.5656543,1,1,ACH-000366,NB,9903786
0.6736029,1,1,ACH-000159,KIRC,6753378
0.0013177054,0,0,ACH-000551,LCML,46883536
2.0384581e-05,0,0,ACH-000305,ESCA,11960529
0.0036397418,0,0,ACH-000226,,444795
0.03152957,1,1,ACH-000572,SKCM,60750
0.0076657413,0,0,ACH-000120,NB,10077147
0.0096326545,1,1,ACH-000745,MM,462382
0.0018152202,0,0,ACH-000363,MM,16747388
0.00010585225,0,0,ACH-000200,LGG,10200390
0.65471977,0,0,ACH-000401,SKCM,11676786
0.00084424135,0,0,ACH-000107,PAAD,53340664
0.00073691865,0,0,ACH-000853,,123631
4.6491514e-06,0,0,ACH-000480,LIHC,11327430
9.655906e-06,0,0,ACH-000914,DLBC,25126798
0.030889213,0,0,ACH-000457,KIRC,2314623
0.012169282,1,1,ACH-000138,PAAD,25262965
0.00071845466,0,0,ACH-000399,SCLC,2375
1.001353e-05,0,0,ACH-000971,COAD-READ,54676905
0.00028677643,0,0,ACH-000934,BRCA,11493598
0.07796304,0,0,ACH-000501,COAD-READ,44143370
0.11247193,1,1,ACH-000980,,462382
6.1152496e-05,0,0,ACH-000882,SKCM,24776445
4.6491514e-06,0,0,ACH-000238,HNSC,54676905
0.013266625,1,1,ACH-000656,DLBC,9903786
9.536698e-06,0,0,ACH-000768,BRCA,126941
0.0062158834,1,1,ACH-000019,BRCA,9863776
0.0021642852,1,1,ACH-000983,LCML,25222038
9.059865e-06,0,0,ACH-000147,BRCA,3796
0.026366515,1,1,ACH-000189,KIRC,25222038
0.0006568658,1,1,ACH-000438,,387447
0.0005168771,0,0,ACH-000389,LGG,11152667
0.00022301571,0,0,ACH-000148,BRCA,24180719
0.0018054628,0,0,ACH-000147,BRCA,11634725
0.08868389,0,0,ACH-000198,LAML,11609586
0.00022027451,0,0,ACH-000258,BRCA,10459196
0.00029416525,1,1,ACH-000169,SARC,11707110
3.0278701e-05,0,0,ACH-000489,COAD-READ,11282283
0.0004020121,0,0,ACH-000351,STAD,44462760
2.503392e-06,0,0,ACH-000998,COAD-READ,9952773
1.7535603,1,0,ACH-000514,SCLC,60750
0.04702813,1,1,ACH-000911,STAD,3218
0.005869534,0,0,ACH-000244,GBM,85668777
2.9086643e-05,0,0,ACH-000121,LUAD,24889392
0.0045193676,0,0,ACH-000818,BRCA,44462760
0.58932936,0,0,ACH-000595,GBM,6450551
1.3351351e-05,0,0,ACH-000174,THCA,66577006
